reviewId,content,score
4a150126-21d3-4326-8225-e716124de7c5,Very exciting with you having bundle or having an active internet. Watching ad for extra moves. I really love this game with my internet intact .,5
97dfc8f0-400a-4f8d-b6b2-c8292bc5ea0c,Absolutely best game I've ever played in 2025,5
25b90651-5106-4f64-9937-d23e00929384,Candy crush saga is Excitement game It's Awesome 👍👍👍.,4
36437969-0d06-4fce-8499-aaeadd297c8c,Too nice game 👌👌👌👌 enjoying game ❤❤...,5
c75e578c-8406-4ba1-a12a-bf94291f92d0,Wonderful,1
6fc19218-3f5e-432e-9b8f-c04b57f2829d,When I play it some how relax me,5
3e125669-ad0f-4877-9b88-e192dda3a40d,"Wonderful exciting and for every age , awesome, simply wow and a great stress buster",5
262c5ad8-4d3c-47e9-8714-a8805187af82,❤️,5
f4d0c1cf-b94a-4252-8abb-ea9dc988d5bc,Nice game,4
dd4c6803-9398-4caa-9edb-91134dbda059,So interesting,5
ca97632a-630a-412d-b326-a55c42067d9b,This is the best game to play,5
d962264b-13bb-4472-a84f-85ce55f3ba32,Gud,4
dc5d8015-7d8a-462c-937d-b088fe550575,Best game,5
2a164995-24de-44c1-9cd0-7d1aedf61b81,Relaxing,5
5d83c4db-7a8f-42b5-b0e1-6c0a9120b70d,Good 👍😊,5
a264b74c-a0de-48f7-a3e0-558ee66c45a6,Candy Crush Saga is a gd game to play easy & hard levels,5
e232541b-b4c9-4f85-8bf0-95c56e2b1261,Good,5
c9aceef4-30b2-40fc-bc6b-bbd4367a46fd,Good,5
59de9f43-65aa-4483-9c3d-84748addfbf7,Wonderful 😘😘😘,5
46ec9936-f3b3-4b52-929f-13b0f47b3cc9,Its Ok,5
b49e8b0c-136f-4134-9e60-3396442b6216,GOOd,4
a996f4a8-3235-4caa-94c6-a1862d8e89c0,"Nice,but for few moves only it makes it's own moves to complete the game,apart from that very good time pass game 🎮",4
c14d99b4-e9ca-47ad-add3-63461c448998,💥💥,5
5720f617-7cf0-4442-a642-f2e18ef64015,আমার এই মানে সেই রাগ ছিল,5
d0c889ee-0ac3-42dc-910e-31e849539210,Nice game,5
28e013ca-a71e-4a87-a50f-b978b0a45b87,Like,5
e58f0f8a-b6e9-4651-9bc0-1836f7ebfcc0,Best,5
462add65-1c96-46cb-9fe0-93b8753a6445,"I have payment with virtual acc to buy gold item, but its not come in my account candycrush saga.",1
ece9e4a9-c460-488c-9134-ca28f05565e3,Candy crush don't let the player to level up,1
1f903bb9-6164-49c4-8a23-5efd8a2ec57c,Good,5
1bfc8e04-c510-433d-b13c-0557c215216f,Normal.,5
70bea91d-c88f-4496-b186-a32e0575219c,Mujhe bahut pasand hai ye gam... Easy hai koi bhi khel sakta hai....,5
6d67f33a-8be4-4653-b913-2c6d119a6bdf,fantastic 😍😍,5
400f16e9-d089-4676-9a72-4605683e0728,good expression,5
793e0f41-b15a-4221-8dcb-3b36936f2a73,Good,2
3f45c565-d236-44d9-bc66-68d381a90330,Very good,5
dc893d47-b603-43ef-bf69-eeff40406551,Feeling good to play,5
eb42ef20-0f35-4d58-94b2-b9712457d1fa,"Please Don't show ""contry delight"" adds on your app. If you show any kind of advertisement related to Rummy, I will uninstall my account which has close to 7,000 right now. Please do not give me any useless advertisement.",1
31831bb8-f12f-413b-9359-1b5877164528,I love candy carsh suga game lovely game🙂😚😙😘😍😍😂😁,5
ab9bd358-a197-47d7-9c7d-3f5d37df32d1,It's obsessing,5
2160f6e0-b2f8-4a3a-820f-16760e331529,🤩🤩🤩,5
3612d5e0-2d14-4e3b-a105-e5896d3d367c,I love it,5
92e0fe19-7fd3-4f29-a203-f62ee2f8d646,I love this game!! It's make me feel happy,5
b1a878ea-7713-4a85-bc0b-3a3b6d246e75,Good,5
1dadb5be-1bf5-4cf3-b784-a3565bd0a41b,I wish there was a way to turn off the victory music effect at the end of every game without turning off the in-game music which is really nice. I personally think the victory music is pretty annoying.,4
17ab2ca0-8021-4c35-a901-b6f133326a86,Amazing game,5
af64d4f8-dff0-4bca-bde9-b26ee04ca64d,Nice,5
80f23c65-3772-4843-ad6d-6fe06c9b8acc,Mind blowing,5
c139f1d1-c47a-4f4e-ac75-c09bc10a8597,Excellent,5
7204ec3e-b023-4373-ae11-454647202cac,This Candy crush Saga King Always make me feel happy 😃 But sometimes it annoying 😝 When you are not winning. I love 😘 it,5
3505f8ba-7a31-4102-9fd7-0b999a9ab9aa,Feel like I'm in the seventh heaven with this amazing game,5
1bafa306-a245-4a73-bdd9-d09974fbd084,Best Game I have ever played ✨💟,4
076c3eca-14d5-4310-b851-2e2f898761ee,Super time pass,5
53a1eb00-d00c-4b6a-aebb-72862be4f3be,It is very nice,5
a27a3ef5-b588-493b-a444-7822b1d4733f,Nice,5
0e866390-32e6-4dd4-b290-cd76e35ce19d,Good game but recently most the time always freze and stuck.can solve this problem,5
6f270152-9f7a-4afc-bd6f-17779d4a8237,Good,5
25299694-24b6-4d9c-8ab8-1a0d474324dd,Beautiful photo 😻,5
02729faf-ac2d-4d73-a0f0-a8688ad8d763,Fun and relaxing,5
f6a826c7-51d8-4c8d-ac9a-bbcd235cca38,🥰,5
dc64f4e3-2727-48f6-ad6b-b3aae3a94d6e,Good,5
1b98552e-f588-4560-b9a5-1083e8f789f4,Good,5
08d4ab6c-94a3-4ac4-bffc-44621f44272a,Waaooo,5
189702a9-ede9-46e4-99e1-2804a1d598e6,I love it,5
9a90a1a6-4ebb-4d47-8ec4-bde5cf5f0512,Stress riliver,5
3b87b367-3446-4c17-9c5e-5fe7a3840132,"Great fun, it a try 😀",5
87a29e6d-480d-4cb8-b8bd-67511387df6f,"It's been more than 24 hours, my purchase didn't work. I have restart my phone, tried to logout and login still didnt work. And now i also can't purchase anything anymore. yet the help center emailed me to wait. Pls solve my very simple problems or i want my refund asap.",1
2eb115a2-6549-4e2f-958e-e969707a7ca6,Enjoy,5
24497956-1793-4a2b-9847-2421336437ef,Nice,5
5f211dc9-1e32-4dac-b47f-9bc745b3751e,Good to play,3
49b7f5c5-78fb-402f-af14-82c01afe109d,verry good,5
15d5922e-c077-437c-8420-2967e7ab0aa7,It's definitely fun and helps pass the time,5
ebd3e942-b412-411d-bc28-d57e8e4dd661,Super,4
3fde542b-7a0e-4da7-98b3-5280e0139ffb,Not bad,4
2f4e0d9b-1b93-4729-b68a-f7ffe2264d6f,Nice game,5
31a67212-8588-42f7-b6be-51aab2cfd1c2,Great,5
24a881e5-5b7b-4196-a971-800b89776866,I think 90% of people alive has played candy crush The best game everyone plays to get over a stressful day,5
fbd7b66f-100a-4228-aa3f-46ce2dd575cc,Good,4
d4cd5e4f-8f0d-415d-a4a0-c4ada5c6cb5c,Very good game,5
bf5d04f2-0765-42d1-a791-55f42936ab87,Fun,5
24c34a35-a6a6-4a46-9886-1c7322278ae6,A good game to play while you have the time. Cheers.,5
fa7f8d10-d08b-4846-b0f2-9bf6e49d70d0,Good,5
3fe4ebbd-b4e0-4257-928d-d3f8361fcd10,Advertisement overload,1
84890b36-7f43-4e39-89fe-d860f8e1fb68,💯👌,5
f164d822-411a-4ef8-8f6d-9f17dfa03516,Ossam game ! Mind was fully Fresh,4
9e628825-8bf5-45c3-90d9-6df880d66a7d,Addicting!,5
951f8cde-b55f-4cce-9151-a65dc97c1cf2,Great time passer🫡,5
c94adee7-0304-40f1-84e8-093d717013e0,Nice game,5
054572af-564f-46aa-ac6d-ca4bed57bb92,Just wow!!!❤️❤️,5
22960111-64b7-4b2b-99fb-b7429343a320,Love the game. Play at work,5
880165a1-a1d2-4a4c-98b2-9e5764dde17e,Best game mere life ka,5
c862f8bd-9f22-487b-a31e-d1afd489230a,Very bad because his interface is good but is not good,1
f79cc994-edf6-4266-8631-8b8397f21a05,Nice,5
7122ac80-9858-442d-be5e-117b5213f208,"Never dull, always challenging 👍",5
6845100a-2379-4658-b7c1-dd6aa80ee3ee,Awesome 👌,5
f5684240-8344-4f89-8e11-2ef2ffe36144,🙂,5
c3ee4c31-7a93-420a-884d-71425b04c089,"nice game, very refreshing",5
352d7a62-2cc7-4551-81c7-e041e750d9c4,wonderful,5
28b6283a-eed3-4772-b3ef-4cd3b7dd9f2d,Great fun,5
14a46cd1-e4d3-4c01-94fa-711e7c38a196,Super game,5
a8579b2f-f075-4289-8724-b073e07f6b61,Worst game ever,1
4d94b21f-6ddb-42c9-9472-b81b7943b2ab,Never use in app purchase It always gets removed from background and you lose the level Worst experience of in app purchasing,1
58493a57-6598-47c0-98a8-0c88238418e6,Good to relief,5
d6a71ef0-b163-41fb-9aa6-370bcba4f4f9,Refreshing,5
f0b177b0-8aef-4ffb-892b-a5df5df4012e,Delicious,5
2325475e-a112-430a-b257-889986d02864,Good,5
9248d40e-5167-4fa4-8c44-2847fbd592a7,This game is rigged so that you that you don't win candy Royale,1
38d9f64c-f842-4e65-90f2-7a01453f0ad7,Very good game,5
ce3e8404-c30f-4f47-acb1-9b1c81cb0bdc,good game,5
62b24537-7beb-4106-9bbf-083d3004cf5b,Very nice,5
3e2def32-ec64-43a2-8369-ca41be7b872f,অনেক দিন্দর মজাদার game,5
a85018a9-b210-4cef-ad6a-74281b6f51d9,It's good 👍😊,5
ebf7e2c3-367a-4000-8c06-6b2f40cd8898,Better than I expected,5
638bda87-8162-4dd5-af71-103d2d83c2aa,Legendary levels don't have any sane win strategy other than spending some of the accumulated perks,3
0fe79ec5-e03a-49e0-9f57-48c5072c4bae,Good,5
9cdf2799-7301-4871-a05f-38f5e514eb1b,Gud,5
b53bbb53-1d93-4a13-a5d7-a54f2b54041d,Nice,1
3dc96d71-e142-442d-b649-2bdf1e3503e0,Good,5
c3469ce6-9ba0-4748-8dcb-2599303e76eb,Fun to waste time,5
b98d3f52-5776-4bf2-b35e-1ea60bcfc152,Woow,5
f126900e-612b-4a83-88f1-f048e67e2528,So nice 💯 game,5
c7f71b1f-b40b-4c21-aa04-cf8cdd07f453,Owsom,5
cfe03f0c-c112-4baf-89b1-14901f5d846b,Full of fun,5
f07b74e5-d711-4d0e-afae-c43f0b8aa45f,Good,5
5a8c679c-9f4b-471f-ad3c-b47d723870e1,10/10 very relaxing.,5
fd0d688c-eec6-4301-97ed-6910c4330e0c,"It is a nice not bad, played it before so nvm my boyfriend is addicted to this now me too.😭😭😭😭😭",5
1f3204a4-fe4f-476a-87d6-b641e1cfbe68,Wow 😲,5
d5e1eefd-6908-4bac-9c98-655ebd6431b3,💯💯💯💯,5
ebee9daf-2598-4330-8987-a29ccb22b6b7,This game is good,3
e5f9123e-82a1-4af6-b7d8-42b2561ac481,Good,5
7260fa69-7228-4bca-972c-abc7af970343,Very good game,5
a523890b-6662-4fe6-8ed8-5f531b9c2f65,Good game but so many hard levels love the game great choice i always try to get through hard levels now even better it's just fun to play its great choice to play the games keep it up graphic is excellent great time at playing Good game I love the game best game,5
f9a540e7-e72a-4e53-b1a6-076714d8cddb,Wonder full. Total time pass,5
a92ae378-cfde-45ca-b28e-e1a77ee8cf7d,So enjoy game love it,5
2031a412-e0cf-4d5e-a122-9781ea959b64,So Amazing 😍 and I cross 35 level's.,5
1e25f81e-d03d-490c-9a0b-69f0ae0290e0,Very entertaining,4
ce2398b8-ac31-4cd1-b5a9-05eac983bb4a,Love this game,5
dec4fc3d-b060-4784-838b-5c6e140eed75,It's nice game to play in free time and in class..😇❣️,5
1e02b792-fe8d-4c84-bcbc-3d2f3b430e2f,Love it,5
ffa4c631-60a7-40da-8bd1-ae7dbb3f6ede,Good Geming,5
9e38d3f7-5ed3-4ff3-b0ae-cb4adac1eee8,Good,5
409aac39-cb9f-412d-b8d2-6417970fddcc,Wounder full game 🤩😘😘,3
fd5ea188-f369-453f-9313-6ddeb0b9586b,Best game,5
ecba4b0c-0ba7-44f5-9d76-094ea991e3d2,Sweet,4
3cdb7a37-f9fd-4f59-b1fb-e7efb9759f3f,Its delicious candy 🍬 this is amazing game 🤤,5
491c5c47-3d77-4381-9e4d-466ef418f3da,Awesome 👍😎,5
5557742a-adee-45dd-bb79-85f836359526,interesting game all the time!!!,5
398c7346-b9c9-4fa7-91e5-a158a0847c4a,Full time game,5
1a989c72-f9d0-49ac-9b5b-d10b41cccd00,world best game,5
5c7fc955-b240-43be-ba8c-f8bb0664fb66,Reward add not working worst game,1
1ad356c5-4628-4ee5-888b-4238949fad62,Good game.okay,4
edda9df7-77a4-4e7b-8130-7a531df837b5,Love this game! My favorite Game especially when I want to chill & relax this is the game 😉 LOVE CANDY CRUSH SAGA 😍,5
a1e0bb90-80e3-4034-a490-11d21cc81d16,I love 💕 this game,5
595a4c96-9a0b-4826-b913-27ac982fa0fb,Exciting but hard 😊🥵😯,5
6171d08d-6b0c-44ce-a365-e58c9b5a7a09,Relaxing,4
17bc29af-4f95-41e2-9290-8e32910d3056,Great gaming app,5
196d75b9-cbda-4bf6-9239-b39b617332c6,Nice,5
e5d72e3c-5d5f-4b86-8665-c094755bcc43,It’s good,5
6270fadd-1d57-4d56-80fd-3745c1d7dc36,Neat game,4
9c4d9284-ec1c-4d6c-8b7d-a935cdbf6ec3,Good 😊,5
00dab07c-e0b7-4d32-b0ae-ade86a7e4aef,Good,5
3cb9cfe8-7cf0-4875-bec7-1cb60fa11086,Nice,5
916cfd9c-7f1b-4bd8-964d-e568fbe99324,Nice game,5
c4b39210-5cd9-4f18-bc7c-94ad728c7b66,Gud experience,4
5477ba19-54d3-45b2-b958-634af97a68f2,Interesting one,5
528434a7-8717-4b5a-9dfa-33f610590afb,Great game,5
88b3086d-9744-4bc6-b56f-116294389787,Super,5
436c4f45-4770-4591-a0d8-2fe643b16491,Ye vala game khel ke ham paise kama shkte hai?,5
0ff274e7-4a40-43e1-9c4b-5a66892b1c67,Love this game! So fun and addicting!!,5
daadf7dd-652d-4db6-a70e-317ff37c7406,Nice experience,5
85df4ab4-263d-40a6-8a70-8f801bab7c1f,"""Classic Chocolate Box"" pop up won't close so I can't play. Restarted my phone and it still won't let me close it. Can't level up to 1553 and play.",1
39e9d11f-ab7f-403d-bffc-e39947a4438e,Vibe🤣,5
5a7b89f1-06a4-4b67-8a60-084f09e042d3,Nice game 👌,5
2d5521de-7e5e-4d57-ad39-8f1404acdfa7,Best game I have ever played,4
828747f5-eefb-4079-bd6f-7518e5d2ee3a,"So where are the other players at? Anybody else playing this game now! Lonely, tough game at times-fun though! Even at times it is almost impossible to solve these levels, which inorder to beat it it comes down to money??",2
d056080f-917c-4177-8460-c620a06c8027,Started playing this game a few months ago on my laptop. It's way better on the phone!! Love everything about it!! Getting up there in points and titles!! The game is different and I love it!!,5
c504afbf-306c-41a8-afda-06d42bd7b22a,Amazing for ppl who have ADHD,5
be9f595e-b1d2-49ab-b9f5-cff556d3e6c0,This game is fixing 👎👎👎👎👎👎👎👎👎👎👎👎👎,1
3b59ac66-7a80-45fd-98f0-262359a9d4be,THIS IS A AMAZING APP,5
72d3d32e-0a6e-4796-a0ce-556cbd900d36,I like the game.,5
1adbd396-026c-4086-812a-cbc128768d41,"Fun, stress reliever.",5
dc73efea-b925-41c4-a804-fadbbc362661,Very good,4
7d79081e-a930-4360-9593-0f8b84490a20,Great game,5
5736275b-da36-4b39-9f6d-b97b8076d51b,Asome game 🎮🎮🎮,5
d8fa672f-9dc9-4915-877f-8c211d0035c0,Good game,5
3a7318c3-15b6-4b12-be1d-e802aff33d17,👍 Nice,5
efd4135b-d3ef-4f7d-8af7-281899c5ad2d,Been playing Candy Crush for years. I got a new phone and all my app transfer to my new phone. I was on level 3994 but when I played on my new phone it started me all over again. That not fair.,2
af6185b6-3b02-4f45-a96a-6f20f2e418b3,I helps me focus more,5
1ee9e1f6-3aef-47ba-ac6c-a591827a3e43,Enjoyable,4
d383e26d-e380-4fbe-9c75-9eb399bc954a,Very good morning game,4
0e26bd8e-ad58-4cc1-9fd4-74496ce6184e,so good game,5
ce436ead-2e1b-48b4-9adc-ab632bb3173c,Super exciting,5
9fb2f93c-b090-48f3-982b-78eb85ebb265,😊 fun,5
42b7bd93-546a-43dc-bb6b-c4fb7eba7377,Love it! Maybe less ads.,5
2ecfcbb4-5d88-40bb-83e8-ffe6d6d3564f,Good,5
db2a6d5e-4e43-4ae9-a86c-7bcf27939a69,Great to be back after 4 years,5
b52a2748-b8a0-4b9c-84de-b7f691df8f1f,Good,4
a27fd9ab-47a2-47f0-8295-99c4c95205a5,Amazing,5
50782dcd-e04c-43c0-9572-9c82e9a3e37f,Wonderful,5
89a1741c-83e7-402b-bfe6-5a22b52c5076,Great,5
4a8077cd-cf94-4331-a905-0bf8cc7f6d0c,I love this game for all ages,5
482d68bf-b505-4266-a16e-91835bc6c258,"Colorful,fun, and yummy!!!",5
71407a69-ad76-49ea-9c59-1532bbf79c2b,Good,1
d220eb51-8784-48b6-b8e9-11d35db85891,Love this game! Great to relax & divert your attention from life's woes!,5
50292f99-8659-4f25-8144-ad6761a617eb,I like playing games,2
26e1b90f-d37e-4436-a0eb-8916a89a62b2,Good game,5
c8b74d16-b2e7-4a86-b98c-cee7d091b718,",👏",5
6f2874a6-95a6-4317-b950-943126099e96,Not bad,1
9064bc43-c4ee-4b68-82b1-1e7f7749a01a,Very fun and entertaining game.,5
3e1c59f9-1ce0-4afa-a293-4eecab9c0082,Fantastic time,5
33a62b8d-44e3-4dad-98d8-4d1fe37d6c69,Fantastic,5
4f270e49-092f-4633-a637-601f206490bd,Candy Crush Saga is awesome! This was the first time I tried it!!! Fun!!!,5
14781e71-8976-4318-9fb8-97082b717829,I love this game,5
c7cf686d-d00e-4292-8abd-ba92756e8275,Tiz pretty good,3
b6e078fc-036b-4639-8687-01f8caf68afe,Good game 😺,5
29c28e09-e3fe-4cf3-aaac-ef3a622ce458,Fun,5
2d2d16ca-fe99-4b3d-a086-1fe8400b4395,Good game,5
c9ac89ee-1201-4655-afe4-81166d346e0a,👍,4
087851b5-1c2a-44c2-af83-dc399fa5be28,Woww super sweet game,5
3fa25e59-c13c-4c4a-a9bc-91fc90bb2b8a,"There have been numerous times that I have been on a streak, and when going to purchase more golden bars, the game will freeze either before or after purchase, and I lose my game streak. This has happened too many times. I am past level 10,000 and make plenty of in-game purchases. However, this is making the game extremely unenjoyable. Please fix asap!",1
4f258bff-bae4-40bb-b090-1a345389148b,Beast game aver,5
881afa1c-88e3-4a8b-b6f7-42887b7a5a0e,Love the game!,4
4fc2aafa-fe51-4324-89c4-be2eb71ebaed,"Awesome game, fun to play. Great replay value",4
993cbc87-4f1e-4a2a-a463-a5841eb7fa33,Love love love this game one of the only really fun games out there that you can continuously beat levels without having to purchase a ton load no glitches never freezes up challenging still so fun thousands of levels I give candy crush 5 stars only cuz that's all they have,5
5b250d75-c541-43d3-ada2-0815a09727ca,Dope,5
98871dd9-4695-459e-af6c-63c685de7e0a,nostalgic,5
117ebd36-6f92-4a01-b0d9-2bdf66162d6b,Love it great game,5
e112270c-2d52-49b6-9448-2a2f33e30f9b,super,2
2dba8a06-b246-4591-8a62-232cacac0f81,Love this game. Awesome. It keeps me can cool and collected. I play all the time,5
8100902c-0219-40f3-bd8e-7f7234a1f493,Very nice,2
370615ed-b1bb-4918-b18f-8beff3f86f30,Fun,5
ad7e47f2-1e5e-4101-86ba-ed91b46dfd80,I love it the game is soon much fun,5
39e47ec4-9b94-42a2-bcc5-3136284c90c7,is good game,5
0370bc75-6e0e-4104-be2b-21292c9cc943,Game was entertaining until you reach a certain point and it becomes nothing more than a constant attempt at a money grab. Lots of glitches if you try the ads... Instead of continuing to play I guess it is time to try something new.,3
479ba295-d119-40f4-8e27-d3cf2284c3a5,Best game I ever played reminds me of my childhood,5
8147615f-e28b-4661-94da-b80f58dfe626,Nice app,5
918a7b31-0522-4bd3-8760-364bd8fed4a2,OK nice,5
98212aa9-108e-4bac-abee-161c6b21ce8c,Love,5
a55901b0-7f4a-4bd2-9a4e-9b05f18949ec,I have a good time playing it 😁,5
d9a982ae-df7d-4108-a364-6f96fc703afb,Very Nice game,5
f6ded5d8-6b91-4950-a113-0049749cbd72,It's very fun and it helps u unwind,5
139f6fe1-acb0-4563-82b6-b28c750866ec,Love this game since my birth,5
8af41e8c-6ca8-4f14-bdaa-d96e30742e6d,Exciting,5
f2736330-5260-4387-bf75-965bd1578435,It was a fun challenge,5
693132bf-5fb5-4bdf-b8b9-907cba21881c,Fun,5
ebbbb705-f989-4e32-821a-3d0da8297e8f,It's all right not my favorite with all the nonsense ads,1
80d61971-0804-49b1-b8cb-eb68240fe92f,Wow,5
7eff1906-3710-4465-b412-c68ba1952893,"Getting fed up. The adverts are getting longer and longer, needing several clicks to clear. Spoiling it.",2
27dad22d-b144-496c-8cea-5556366437c9,Still like the game,5
b64abd76-d034-45a5-b235-1be98a43ea80,I just love the game,5
042b4497-a1e5-4b88-8642-af778525a79d,Most relaxing game,5
627ee90b-1022-42bc-a466-60afa5d52206,❤️❤️,5
bfe72a71-cf8b-46a6-8845-250bca9e7907,Fun,5
7cf9e04b-f98e-4c38-b8cd-48b62774d893,Amazing ans addictive,5
cf2b4826-e49d-4010-9f3c-f779f2f64805,"Used to enjoy Candy Crush now it cheats takes away bars , puts anything in place to make sure you lose so you will spend more its not a fair game Trying the Candy Crush so far only cheated on everything, lol",4
60d4be4d-62ee-4b15-90e1-795e9489585e,FANTASTIC 👍 OUTSTANDING,4
644ad97f-9f83-4fdb-88cf-96cfb042c209,Amazing,5
5dc23f25-cc37-45b4-a1b9-eea8cebfed55,Amazing 😍,5
ca9bd900-e5ee-4217-a809-fd963f382fc3,Best stress free game ever,5
7f206b86-7da3-4b43-bf97-e259ca495517,It's very good game.,5
b6c764e5-882b-4d02-8ab2-cfb4fecf77ba,I love playing candy. Good one.,5
08c26b8b-d6d2-4e62-83f9-c12e2a7957fc,gooooood,5
a64e3edc-2653-4172-96e9-a32b2536f0fa,Good 👍,5
21fc9470-727d-48f3-a11c-cfeb60ad7463,So so sweet and superb i love it. The best relaxing game ever. Bravo Bravo Bravo,5
967383dd-4023-41e7-b335-fd21f5f93fa7,"I have a habit of this game is perfect 2024 it's BETTER but when you get to the top it starts cheating and switches, so you can add more money",5
b461d6b5-5229-4925-8d12-faa3c9bab33d,Good,5
85835c71-c7de-4357-9ae3-f4ab1113839d,"I lost my progress when adding to my pad. Now having to start over on this one because it won't transfer from my phone. So basically, I have 2accounts. Not too pleased.",4
f65d4315-7aaa-4e8b-a53d-a0daa2c95881,Pretty good game .,5
47a338c1-76e5-422d-baba-f1743bec1101,Great game kills time when waiting,5
b9bea7f5-2b26-4445-9227-101a8bb1edfb,Great performance,5
39c8d493-9517-4aaf-aa66-ba003c8943d1,So much fun 😊😊,5
0defbb44-34d1-4101-8f17-26f9f2d60078,Love it. I try to play every day on both my phone and tablet.,5
46a3cc81-474f-42f1-a4e3-fe79a7979595,Really like the game!,4
bebc57ab-b72f-4a02-9a43-ceed13bf5d6b,sweet dreams,5
023f7b00-2260-4b56-b44e-43af26fcf9a9,I love it .yes,5
460ef717-6c8d-45ef-959e-8341a239f18b,Booooo,1
86a16261-cddd-4540-be85-1b90a7734391,I love this game 🎯🎮,5
e03534e5-3d47-44b4-829f-2c37618710ce,best game 💗,4
d233d9a1-9c48-41ae-9462-d8d0139dc88a,This game is fun 😁,5
968741b5-fd1f-4f45-8d7e-4f4322a64747,Superb 👌,5
e6844fda-559b-471f-8749-d8ea5d754227,Great game but the tuma adds keep crashing the game.,4
bac098db-9df8-4f49-bce3-1fc5ad8101ed,Good,5
5cab4d13-e18d-46cd-b4fc-b015b10021df,"Love this game,,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",5
c44b9ff0-8226-47fe-bd70-56c9fe335bcc,This is a great game I love playing it all the time ❤️❤️,3
e96befe4-e76b-4265-a197-0f4b28cc53b8,Very Nice Game,5
e404d2a7-c85f-45b1-9826-5756d6703daa,This app so cool,5
dfed667e-d283-45ef-9cf7-9dee54c438ea,Very good game for time pass,5
11cd8617-021d-41a1-b979-00337cdde9fa,Best game I have in my phone,5
4f40216a-b981-4232-888d-c3b4af1611ea,Mind 🌟,5
0584f2b5-5b64-4d34-b90e-895ab41409a3,Feeling trest free while playing candy crush,5
0a9fc6a6-cf4c-4a6a-8f21-40121dffd8e6,ENJOYING,5
94323970-6514-422a-8034-d94290347c02,Good,4
8e5b5d20-6926-4313-91ba-7767d3808fc1,candy land kings kigdom,5
7216752e-ef00-41ff-80df-9b03dec00e31,All time favorite😍,5
499e01f5-65c2-4086-a44b-d93ce13639d9,The game is kinda old add updates,3
04bd300e-65cf-4c41-86fa-44f95ba8c311,Really love this game. I stopped playing for a few years and found myself miss playing. I'm glad I started playing again. It's so much more fun this time around.,5
1894da8e-7f69-465e-9bd6-868c2ea2cb18,Fun and relaxing,5
0e937f3c-07fd-4484-a391-ed8eef050535,Good,5
95c790ce-31ed-4b62-88b7-d13bb4d7c8b8,Oh love this game but this 5 star and others 1 2 3 4 don't allow me to play it all the time remove allt rating from this 1 2 3 4and 5 should not be preview in my device . because this is my personal account details my privacy . please help me so i can win 100$ each play it please let recover what i lose Even is three times let every body to use them own . stop using my personal account or my device please use god beggi.,1
5ab60d90-6c68-4ca2-b0fe-bab401f22f48,I am unable to update,1
d6adc42b-3570-4b17-92cd-123c6b5d704f,Awesome,5
4d164b5c-9cf0-41cf-9d08-45525d25ddd3,Good 👍,3
8e852112-23c0-4340-878c-fe3505384158,⭐⭐⭐⭐⭐☀⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,5
31fe1712-3433-4f2b-b411-11d130ae877f,Best hai,5
628f9c64-343c-4d0c-961e-9dbc85d2a409,"I had no issues in the past but now the apps start creating hiccups,at first I thought it's my mobile but no few occasions the game out of sudden stalled n slowly disappear and you have to start again,it always happen when I purchased extra life, only matter of time because this scam game is on my delete list.",1
e6574006-68ba-49b7-86a8-96298fd6733b,Fantastic game,5
caf1ff33-fc85-468f-906c-dadd85d0ad4d,Very good,5
783dd1bf-eca2-4d5e-b6ab-ea26800fb113,Superb,5
faef16f4-f9e8-4683-9768-228fa428f31c,Best fun booster,5
678ac909-f5cd-4f19-932f-20c07ad96a75,Clues given by the game is not suitable sometimes to finish.,5
01b1ddd9-e4f5-470b-8ffe-1a59cf3c0bf3,Good,5
e56555ff-82e7-49a6-8d07-972a0607d1e3,Nice apps,5
ada2c338-4b56-4940-91b2-4c520a35afcc,"My ads for extra lives are just black and wont play, only option is to close down and then you dont get extra lives!!! So frustrating",1
2f6988b7-a1aa-4c36-861b-1c2105a3d8b2,Nice game,5
e0bbcd86-16fe-4f48-ad92-911bdf85d350,Good,5
18b96b71-6adc-436c-b772-c0058d135293,😃😃😃😃,5
58207cf8-213d-43b1-823b-02f8c31cddbe,Fun game to play,5
46e20e73-802d-4a88-b06e-8293ff31389d,Good Game,5
7a5dfda9-e43f-4d4e-b347-273d4ad11d27,Makes u think thnx,4
7157db1a-c697-4f87-87b3-f8204132a54f,Very nice👍 game and designed,5
a989f7ea-b3e6-4fdc-bbe7-14f7b7ac1b34,TIME PASS ALONE MEMBERS 🤗😊,5
da21cc41-37bd-481b-9dc4-2e2eaaec93a4,ok,2
6545358f-269c-4b53-94bd-b4b4c858f813,good,5
b8f10ab6-cb7a-46e2-9488-7090c695b5ca,Nice relaxing Game,5
b450f0f0-2a32-41d0-ad19-fdf1e9f4d672,Nice,3
83039293-3710-4d89-813f-7ed501a0a65a,Love this game.,5
4782a098-553b-4ace-8d20-142a29588eab,good,5
3a2c9b94-b186-4339-981c-ab99efe30214,nice,5
38630cd3-0460-423a-abac-21fbb6b28706,Osm,5
32027c0c-a4d8-4a2f-9c43-ba9efb0487d0,Everything was good until they removed sticker rewards. We want back stickers rewards please.,4
